date,Aspropirgos,Galatsi,Kiourka,Menidi,Total
2014-03-24,113435,317512,73647,477936,982530
2014-03-25,112537,305869,77474,465180,961060
2014-03-26,115627,315259,77291,492962,1001139
2014-03-27,115463,323341,80903,499201,1018908
2014-03-28,114809,319878,86429,492590,1013706
2014-03-29,107465,309379,72523,482657,972024
2014-03-30,114850,315695,84523,480848,995916
2014-03-31,118878,321425,80748,501700,1022751
2014-04-01,114937,324645,85294,502011,1026887
2014-04-02,115426,323874,85364,513168,1037832
2014-04-03,114944,326298,88094,514971,1044307
2014-04-04,114200,323658,84802,507346,1030006
2014-04-05,112324,320266,85259,512065,1029914
2014-04-06,110587,316109,84476,495815,1006987
2014-04-07,106176,309484,68996,470804,955460
2014-04-08,109721,330829,79060,495568,1015178
2014-04-09,114874,334176,84270,501428,1034748
2014-04-10,109513,324255,80613,485282,999663
2014-04-11,112494,332552,100264,491500,1036810
2014-04-12,116335,336085,84023,504850,1041293
2014-04-13,115534,322278,80104,472788,990704
2014-04-14,119390,328474,77065,478460,1003389
2014-04-15,124387,331812,81038,485418,1022655
2014-04-16,120094,324469,80323,467079,991965
2014-04-17,118126,311037,68740,447411,945314
2014-04-18,113862,282484,67930,411368,875644
2014-04-19,119834,282331,79827,455377,937369
2014-04-20,113565,254077,73725,383580,824947
2014-04-21,115914,272149,72151,406883,867097
2014-04-22,122384,297502,76278,488277,984441
2014-04-23,122526,304834,82124,492518,1002002
2014-04-24,129531,369979,103578,550415,1153503
2014-04-25,126088,360596,88010,521636,1096330
2014-04-26,123818,367893,90317,529647,1111675
2014-04-27,116469,338928,70150,475701,1001248
2014-04-28,121851,342891,71653,491255,1027650
2014-04-29,124729,353795,70912,496975,1046411
2014-04-30,124893,358330,79081,497529,1059833
2014-05-01,122786,355744,89754,502842,1071126
2014-05-02,122826,358323,89768,514390,1085307
2014-05-03,122761,357165,88988,503974,1072888
2014-05-04,124217,358641,94519,507156,1084533
2014-05-05,123970,360876,89601,509331,1083778
2014-05-06,121636,352656,75519,501340,1051151
2014-05-07,125367,362846,87529,527739,1103481
2014-05-08,127059,366356,90333,524642,1108390
2014-05-09,131053,364005,97665,527693,1120416
2014-05-10,124019,344030,109273,539831,1117153
2014-05-11,127326,340018,104683,521661,1093688
2014-05-12,128587,358301,104683,521001,1112572
2014-05-13,128733,368111,101809,533038,1131691
2014-05-14,128155,379869,94321,550083,1152428
2014-05-15,127372,375617,110092,528461,1141542
2014-05-16,128375,361491,103835,541236,1134937
2014-05-17,130174,372884,119289,548788,1171135
2014-05-18,128090,351787,108560,516784,1105221
2014-05-19,126739,347772,97058,507100,1078669
2014-05-20,131726,368957,100644,543161,1144488
2014-05-21,134037,369086,111337,534757,1149217
2014-05-22,136990,380803,122586,564515,1204894
2014-05-23,137345,356210,134358,575904,1203817
2014-05-24,136110,364110,154564,577457,1232241
2014-05-25,133229,366205,164257,511905,1175596
2014-05-26,138655,377579,147092,542413,1205739
2014-05-27,138101,396743,155979,543553,1234376
2014-05-28,140558,401423,153273,545659,1240913
2014-05-29,133507,404502,127470,521862,1187341
2014-05-30,131496,405027,135965,540353,1212841
2014-05-31,133819,408879,146072,530577,1219347
2014-06-01,132056,393265,130921,533032,1189274
2014-06-02,136156,401151,117095,540815,1195217
2014-06-03,127596,384483,94246,494493,1100818
2014-06-04,131596,401477,96555,550802,1180430
2014-06-05,136163,396585,139008,594476,1266232
2014-06-06,133701,400245,149083,585077,1268106
2014-06-07,139053,383270,170188,575504,1268015
2014-06-08,131916,337921,139909,532491,1142237
2014-06-09,135194,326823,132439,556532,1150988
2014-06-10,140128,357861,135813,573458,1207260
2014-06-11,141119,366429,144684,595010,1247242
2014-06-12,137860,355546,150945,573645,1217996
2014-06-13,143555,364933,163240,587633,1259361
2014-06-14,142144,368449,172081,596127,1278801
2014-06-15,135916,347566,150829,560176,1194487
2014-06-16,139977,355748,139866,582735,1218326
2014-06-17,138733,357023,145117,575830,1216703
2014-06-18,138939,361634,153372,585199,1239144
2014-06-19,140397,359766,145206,580582,1225951
2014-06-20,139832,354132,149910,569852,1213726
2014-06-21,139369,352693,160102,572763,1224927
2014-06-22,137329,342892,153715,561921,1195857
2014-06-23,142739,384057,166421,567108,1260325
2014-06-24,143676,405517,168310,584351,1301854
2014-06-25,143509,396960,189420,585538,1315427
2014-06-26,143936,394592,188016,596399,1322943
2014-06-27,145764,406080,195059,596976,1343879
2014-06-28,141667,391564,184957,580171,1298359
2014-06-29,141051,378344,177837,568698,1265930
2014-06-30,144597,392758,173235,579524,1290114
2014-07-01,144546,386860,177188,593466,1302060
2014-07-02,145426,395825,179350,588816,1309417
2014-07-03,147084,402008,178985,594478,1322555
2014-07-04,145604,387210,173963,581623,1288400
2014-07-05,145995,387266,192617,577113,1302991
2014-07-06,144958,376284,184800,564927,1270969
2014-07-07,145773,385250,177348,598165,1306536
2014-07-08,147431,397589,186697,602471,1334188
2014-07-09,145774,395967,186268,610234,1338243
2014-07-10,148098,396679,179028,602823,1326628
2014-07-11,147821,395034,196503,593528,1332886
2014-07-12,144889,376963,187000,574918,1283770
2014-07-13,143804,363536,188589,550065,1245994
2014-07-14,145324,375044,182325,585466,1288159
2014-07-15,140707,382158,154056,558720,1235641
2014-07-16,140322,378238,152545,555139,1226244
2014-07-17,141676,378988,157174,554476,1232314
2014-07-18,141623,380397,167322,564765,1254107
2014-07-19,138611,346532,163221,543227,1191591
2014-07-20,137598,317879,168561,512467,1136505
2014-07-21,144365,342992,168255,566749,1222361
2014-07-22,144449,372104,173156,572628,1262337
2014-07-23,143430,380599,178439,561732,1264200
2014-07-24,143844,371535,165632,566307,1247318
2014-07-25,145272,366523,169620,562904,1244319
2014-07-26,145277,365466,177311,557552,1245606
2014-07-27,143099,356596,168578,552756,1221029
2014-07-28,146994,373565,178104,569581,1268244
2014-07-29,146488,385899,175560,571624,1279571
2014-07-30,148365,373507,175873,575962,1273707
2014-07-31,147625,377899,182265,569242,1277031
2014-08-01,143682,374689,184598,555236,1258205
2014-08-02,144153,347352,190363,538611,1220479
2014-08-03,142310,311120,190900,525285,1169615
2014-08-04,147125,328569,186050,554361,1216105
2014-08-05,145541,328847,184962,535336,1194686
2014-08-06,140494,330955,166506,519428,1157383
2014-08-07,138550,344199,145932,495522,1124203
2014-08-08,144321,348907,180402,527029,1200659
2014-08-09,143608,334165,185666,505669,1169108
2014-08-10,142303,333539,176452,488671,1140965
2014-08-11,147589,344492,176670,516452,1185203
2014-08-12,146442,338178,184877,513478,1182975
2014-08-13,147406,341804,185902,526759,1201871
2014-08-14,145458,341155,190737,510943,1188293
2014-08-15,142134,305951,176826,469839,1094750
2014-08-16,146046,311189,184916,491523,1133674
2014-08-17,144606,298183,189379,495568,1127736
2014-08-18,146399,311108,182253,509715,1149475
2014-08-19,146304,330251,178152,519608,1174315
2014-08-20,147175,335752,182747,538466,1204140
2014-08-21,147452,344553,182007,530371,1204383
2014-08-22,147361,349229,184136,543959,1224685
2014-08-23,145188,337888,186027,539496,1208599
2014-08-24,147974,339216,184775,559194,1231159
2014-08-25,148316,379304,178230,562957,1268807
2014-08-26,145427,370085,177877,560598,1253987
2014-08-27,143255,378859,167454,587067,1276635
2014-08-28,144522,388308,178104,576139,1287073
2014-08-29,145057,380534,176590,563403,1265584
2014-08-30,144304,381479,183716,557527,1267026
2014-08-31,145299,375921,180399,556080,1257699
2014-09-01,144410,388075,173991,577186,1283662
2014-09-02,138248,437990,162577,564900,1303715
2014-09-03,141144,406403,166038,573569,1287154
2014-09-04,140401,388794,169605,580418,1279218
2014-09-05,142113,393954,163403,571200,1270670
2014-09-06,137913,385330,141213,558746,1223202
2014-09-07,132049,344798,128618,535491,1140956
2014-09-08,134666,319288,125537,532527,1112018
2014-09-09,132307,326290,122669,528136,1109402
2014-09-10,132606,326016,139346,559593,1157561
2014-09-11,133647,330485,131078,567475,1162685
2014-09-12,136081,333390,132138,588978,1190587
2014-09-13,135916,329805,143321,584169,1193211
2014-09-14,132638,320855,139842,560354,1153689
2014-09-15,136242,327060,119132,570411,1152845
2014-09-16,133062,324744,103184,556075,1117065
2014-09-17,131536,365315,106276,548887,1152014
2014-09-18,131326,374139,111200,542684,1159349
2014-09-19,132747,361337,115744,546228,1156056
2014-09-20,133222,345191,126037,571533,1175983
2014-09-21,135244,373381,124223,568904,1201752
2014-09-22,137712,380477,115708,579311,1213208
2014-09-23,137676,372333,117943,580444,1208396
2014-09-24,132656,373836,120620,552604,1179716
2014-09-25,133791,377711,117826,554433,1183761
2014-09-26,129773,364499,97211,521604,1113087
2014-09-27,128701,352582,94659,524454,1100396
2014-09-28,129185,357741,98309,514201,1099436
2014-09-29,131338,367772,98568,531708,1129386
2014-09-30,131194,378252,100929,549954,1160329
2014-10-01,132530,382383,103342,554735,1172990
2014-10-02,132050,365654,113405,555597,1166706
2014-10-03,131683,374115,102676,548284,1156758
2014-10-04,131067,377901,112400,545249,1166617
2014-10-05,128709,368250,106633,541175,1144767
2014-10-06,128959,364765,98256,541057,1133037
2014-10-07,127036,369037,100376,533410,1129859
2014-10-08,124339,372342,91151,528498,1116330
2014-10-09,126654,372676,92050,526541,1117921
2014-10-10,128035,384662,111898,539610,1164205
2014-10-11,128420,376635,115839,549620,1170514
2014-10-12,126788,367507,112541,538205,1145041
2014-10-13,126741,372042,98073,547301,1144157
2014-10-14,128127,373155,103826,545913,1151021
2014-10-15,128423,368490,104906,546551,1148370
2014-10-16,129505,375557,97014,538843,1140919
2014-10-17,130566,373113,105330,543493,1152502
2014-10-18,130998,377227,115243,555479,1178947
2014-10-19,127623,360672,109671,512375,1110341
2014-10-20,128386,360588,97187,546267,1132428
2014-10-21,127451,371945,103328,543409,1146133
2014-10-22,129136,373012,96484,540982,1139614
2014-10-23,123257,360172,82479,507822,1073730
2014-10-24,121106,355468,86081,471628,1034283
2014-10-25,129157,348982,85896,483689,1047724
2014-10-26,120034,344197,80520,462556,1007307
2014-10-27,120910,356425,79786,472959,1030080
2014-10-28,118784,352808,81205,458981,1011778
2014-10-29,118530,361684,79480,509570,1069264
2014-10-30,119078,375592,81314,489106,1065090
2014-10-31,117372,369971,80201,482609,1050153
2014-11-01,121878,359846,82985,524411,1089120
2014-11-02,121212,355449,84273,485966,1046900
2014-11-03,123176,370611,89701,500018,1083506
2014-11-04,123065,365121,83427,497977,1069590
2014-11-05,120830,364564,82293,490763,1058450
2014-11-06,120118,368964,82474,512710,1084266
2014-11-07,118770,360857,80579,488831,1049037
2014-11-08,116007,352094,76958,479121,1024180
2014-11-09,118579,357500,78355,484127,1038561
2014-11-10,119183,369356,82377,490501,1061417
2014-11-11,118443,369356,79559,483712,1051070
2014-11-12,116732,374095,77623,479693,1048143
2014-11-13,117415,363752,76471,483465,1041103
2014-11-14,114950,355777,72629,454347,997703
2014-11-15,116399,352333,75372,477245,1021349
2014-11-16,115701,354933,76963,469414,1017011
2014-11-17,116078,365622,75863,481782,1039345
2014-11-18,115919,364957,77455,489770,1048101
2014-11-19,117661,470035,75620,483907,1147223
2014-11-20,119278,365583,78551,488605,1052017
2014-11-21,115320,348169,77535,475128,1016152
2014-11-22,116914,363490,79108,494983,1054495
2014-11-23,116209,354512,76922,461727,1009370
2014-11-24,118744,359673,70903,466473,1015793
2014-11-25,118840,360172,78692,461554,1019258
2014-11-26,118103,357556,78909,443072,997640
2014-11-27,118681,358106,78539,445390,1000716
2014-11-28,117974,358222,74299,446589,997084
2014-11-29,120650,357391,73353,480400,1031794
2014-11-30,118107,343179,75976,459917,997179
2014-12-01,119913,358896,75994,468901,1023704
2014-12-02,118286,357737,73018,466447,1015488
2014-12-03,118613,360568,75756,473635,1028572
2014-12-04,119405,361306,76980,470754,1028445
2014-12-05,119146,352243,75095,458680,1005164
2014-12-06,117802,357640,76990,486138,1038570
2014-12-07,115517,354377,76846,475089,1021829
2014-12-08,115775,345437,75063,458406,994681
2014-12-09,115236,348743,74742,468828,1007549
2014-12-10,114562,355766,76647,450381,997356
2014-12-11,114160,349502,74771,453594,992027
2014-12-12,113641,342821,72858,451952,981272
2014-12-13,119847,369259,77346,493147,1059599
2014-12-14,116400,365850,79228,466029,1027507
2014-12-15,115201,354182,75573,457516,1002472
2014-12-16,113571,358538,74387,457985,1004481
2014-12-17,111997,358154,73128,450025,993304
2014-12-18,116939,368929,73625,466945,1026438
2014-12-19,115576,371491,73411,472706,1033184
2014-12-20,116370,367511,74080,487451,1045412
2014-12-21,112946,358842,73448,470693,1015929
2014-12-22,113225,361436,72167,465630,1012458
2014-12-23,117488,356784,76991,462789,1014052
2014-12-24,116978,353393,74887,474979,1020237
2014-12-25,113618,337108,67209,430640,948575
2014-12-26,112113,331158,68489,422431,934191
2014-12-27,112614,346979,70159,437313,967065
2014-12-28,111163,343690,70379,427527,952759
2014-12-29,115091,339785,67685,456842,979403
2014-12-30,112565,332612,72304,446576,964057
2014-12-31,116345,358778,78257,478539,1031919
2015-01-01,111497,313259,78380,410693,913829
2015-01-02,116456,320264,76442,459139,972301
2015-01-03,117559,337067,77846,471466,1003938
2015-01-04,114725,345401,77228,469904,1007258
2015-01-05,114807,336176,71803,457952,980738
2015-01-06,115857,339510,72374,448379,976120
2015-01-07,117242,352408,73267,439161,982078
2015-01-08,121826,362102,76440,471616,1031984
2015-01-09,121874,379956,78527,477279,1057636
2015-01-10,117668,384406,78707,484741,1065522
2015-01-11,115383,377354,78944,479268,1050949
2015-01-12,116244,355927,71281,453506,996958
2015-01-13,116833,347472,70921,444728,979954
2015-01-14,120837,378071,81417,459296,1039621
2015-01-15,120032,378017,76289,465056,1039394
2015-01-16,120171,374131,77546,459714,1031562
2015-01-17,120295,379218,79672,462737,1041922
2015-01-18,117632,368238,78723,461504,1026097
2015-01-19,119736,363344,77701,460721,1021502
2015-01-20,119330,376746,76758,472519,1045353
2015-01-21,119618,376916,75919,469574,1042027
2015-01-22,118533,374741,75615,466048,1034937
2015-01-23,117541,365118,73666,463222,1019547
2015-01-24,114941,363164,77722,464877,1020704
2015-01-25,113100,359580,68313,446855,987848
2015-01-26,115499,373120,72808,462231,1023658
2015-01-27,113294,369324,72571,441360,996549
2015-01-28,114647,375178,75548,470126,1035499
2015-01-29,113384,368661,73488,450589,1006122
2015-01-30,114988,362183,74261,460918,1012350
2015-01-31,114620,375728,75983,484271,1050602
2015-02-01,113781,376281,75096,467435,1032593
2015-02-02,117828,379805,77054,478767,1053454
2015-02-03,116874,377385,76019,488501,1058779
2015-02-04,115845,372424,79973,473989,1042231
2015-02-05,118439,383825,78190,482477,1062931
2015-02-06,115126,381115,72997,503369,1072607
2015-02-07,117532,379981,78677,501546,1077736
2015-02-08,115236,366906,78891,494250,1055283
2015-02-09,111437,361151,74779,474828,1022195
2015-02-10,112519,350537,72707,462013,997776
2015-02-11,117505,355825,73246,475237,1021813
2015-02-12,116697,371686,73154,487595,1049132
2015-02-13,114997,374960,78742,497205,1065904
2015-02-14,117526,373790,77163,502955,1071434
2015-02-15,118284,375131,82908,480953,1057276
2015-02-16,117908,383809,74895,478082,1054694
2015-02-17,116650,369198,74494,478693,1039035
2015-02-18,115781,368308,71967,458663,1014719
2015-02-19,118750,380467,77019,459308,1035544
2015-02-20,120586,377912,78453,492529,1069480
2015-02-21,124935,371917,83252,496035,1076139
2015-02-22,118505,363038,81294,447231,1010068
2015-02-23,114083,364250,79206,449400,1006939
2015-02-24,117786,371975,78936,466891,1035588
2015-02-25,120075,382005,76984,479446,1058510
2015-02-26,118556,369428,77743,472008,1037735
2015-02-27,115523,368503,72309,476829,1033164
2015-02-28,120797,382037,73711,498725,1075270
2015-03-01,120823,381738,79284,489194,1071039
2015-03-02,120333,377755,78181,480396,1056665
2015-03-03,119718,375479,78105,484460,1057762
2015-03-04,116894,370558,77292,476682,1041426
2015-03-05,116560,372792,76564,468625,1034541
2015-03-06,115497,364351,75079,462601,1017528
2015-03-07,117798,371985,72289,475125,1037197
2015-03-08,118255,368904,75416,473556,1036131
2015-03-09,116921,364359,76721,465782,1023783
2015-03-10,118535,376209,92114,470332,1057190
2015-03-11,118163,370803,94185,472548,1055699
2015-03-12,115657,368414,78779,475801,1038651
2015-03-13,114084,342040,74111,463308,993543
2015-03-14,122398,365997,77017,503767,1069179
2015-03-15,118368,369642,78743,468816,1035569
2015-03-16,116250,374681,77010,463963,1031904
